G16	G1195	G1540	G1618	G1559	G1041	G1306	G187	G931	G824	G397	G99	G1322	G1466	G658	G992	G784	G672	G1477	G1206	G1357	G1369	G1266	G1621	G1397	G703	G1050	G949	G923	G1107	G129	G99	G120	G31	G128	G129	G126
0.1999960	0.0013179	0.6395257	0.2476214	0.2819418	0.2919255	0.9291361	0.6922285	0.8444378	1.0929862	0.7955651	0.9675530	0.2750701	0.4308136	0.2381787	0.2218581	0.0175285	0.2365684	1.1985863	0.9072387	0.7647458	0.9425581	0.0097639	0.9337370	0.8857351	0.8948230	0.9240837	0.4220431	0.4284771	0.3732091	0.0084876	0.9675530	0.6675134	0.7087892	0.6042594	0.0084876	0.9411569
0.3086871	0.0010097	0.6131024	0.2540960	0.2195832	0.2683177	0.8473579	0.5415923	0.5275326	1.0196063	0.7475199	1.1062999	0.2465307	0.3073138	0.4294560	0.1587829	0.0252882	0.2627419	0.8997869	0.7894390	1.0289837	0.8166644	0.0025910	1.0656391	0.8452673	0.9666208	0.8519752	0.4297138	0.3887134	0.4443474	0.0057587	1.1062999	0.4623626	0.8397675	0.6693429	0.0057587	0.8138308
0.1479589	0.0000797	0.7295824	0.2694797	0.2651387	0.2439016	0.9819380	0.6117205	0.5996690	0.9426356	0.6945414	0.7370192	0.3641469	0.3645238	0.3029282	0.1548299	0.0050534	0.3187277	0.9880440	0.9739320	0.8880565	0.8626727	0.0239406	0.9731733	0.8353561	1.1514641	0.8013537	0.4272825	0.6012306	0.4034052	0.0020897	0.7370192	0.5027482	0.6819144	0.7784262	0.0020897	0.7711234
0.0085596	0.0660711	0.3661911	0.5655024	0.1099129	0.5798331	0.9816260	0.6156889	0.5993475	1.0124264	1.0768219	0.2932885	0.2457515	0.3338627	0.0371647	0.4048574	0.1575607	0.6270610	0.7108349	0.6519965	0.1840303	0.9546720	0.1244655	0.7098956	0.6446036	1.0011550	0.8109335	0.6598437	1.1181518	0.1839008	0.5540388	0.2932885	0.8574780	0.8490205	0.8745317	0.5540388	0.3769697
0.0201116	0.0887508	0.4571476	0.5691112	0.1632568	0.6086970	0.8836734	0.6450100	0.5678372	0.9967286	0.7707989	0.3151785	0.3899174	0.2907770	0.0595229	0.2863891	0.1936218	0.5094531	0.8700140	0.8590751	0.0966793	0.9753973	0.1143572	0.9231286	0.6073086	1.0391584	0.8221304	0.6688474	0.9517753	0.1205783	0.6248092	0.3151785	0.7452678	1.0872633	0.9375751	0.6248092	0.4428603
0.0273153	0.0796940	0.3498933	0.6383796	0.1333049	0.5595390	0.8676139	0.6929410	0.5381225	1.0787866	0.6522884	0.3126459	0.1844997	0.3376665	0.0549736	0.4189918	0.1612304	0.5031055	0.7751620	0.7476552	0.1072828	0.8580974	0.1014153	0.7638867	0.5793053	1.1880543	0.9393972	0.5571178	0.9128403	0.1031162	0.5442261	0.3126459	0.9793987	0.8423122	0.9888822	0.5442261	0.4070312
0.0175433	0.0805574	0.3544192	0.6111806	0.1194724	0.5697009	0.9154724	0.6816331	0.5965140	0.9163570	0.8082171	0.3212376	0.2307826	0.2787012	0.1222083	0.3377400	0.2353276	0.4963501	0.8027018	0.7424491	0.1924768	0.9358184	0.2026805	0.7615136	0.5775070	1.0468146	0.7744609	0.5839289	1.0901135	0.0994984	0.4775226	0.3212376	0.8185229	0.9597451	1.0454027	0.4775226	0.3944836
0.0375133	0.1337726	0.3504720	0.5896804	0.1392147	0.6411784	0.9792293	0.5719034	0.6723231	1.0482836	0.8323411	0.2471990	0.2357928	0.3178534	0.0402277	0.4389027	0.2331660	0.4800327	0.6118560	0.6872574	0.1613325	0.9697707	0.1146275	0.7902002	0.5336290	1.1249921	0.6979509	0.4722546	0.9464058	0.0820941	0.7600146	0.2471990	0.7884768	0.8476977	0.8389410	0.7600146	0.5017560
0.1035901	0.0193167	0.1989798	0.5755062	0.0639560	0.4863270	0.8958101	0.4346519	0.6754466	0.9812066	1.0142410	0.7130224	0.3458249	0.2905345	0.0872161	0.2029237	0.2239463	0.7141065	0.8683603	0.9535423	0.4921984	1.0251067	0.0701263	0.9140508	0.9849392	1.0114361	0.7808885	0.2910906	0.8843774	0.3163790	0.5713364	0.7130224	0.2328530	0.8480330	0.8025158	0.5713364	0.7314113
0.1011826	0.0297544	0.3931392	0.8101499	0.0610124	0.3533719	0.8969705	0.6415538	0.8165776	0.8980886	0.7248596	0.7809814	0.2686257	0.2579836	0.2201716	0.2966138	0.2031932	0.6305989	0.7851343	0.8647643	0.5685675	1.0877880	0.1333751	0.8763427	0.9075951	0.9657531	0.8380507	0.4132433	0.8407803	0.3274027	0.5994763	0.7809814	0.2183335	0.9689867	0.8095493	0.5994763	0.7618833
0.0411580	0.0355801	0.2984925	0.6352456	0.1052485	0.4052640	1.0187730	0.4753418	0.6688311	0.9044391	0.7315406	0.6455062	0.1878378	0.2821479	0.1272461	0.2429163	0.2405812	0.4563822	0.7977301	0.8848551	0.5140492	0.9666567	0.1317913	1.0685884	0.8247984	0.9558205	0.6337121	0.4834400	0.9756129	0.3708399	0.7096529	0.6455062	0.2358596	0.8505724	0.7714470	0.7096529	0.5632802
0.1543263	0.0060278	0.5129997	0.7788013	0.0389351	0.3818469	1.0689689	0.5909398	0.9465090	1.0631812	0.7854884	0.9059889	0.4904348	0.2177985	0.2458204	0.1579221	0.3250715	0.5704363	0.9274709	0.8181890	0.6219001	1.0553968	0.1822029	1.0129999	0.8954632	0.8798043	0.9220119	0.1362201	0.5916615	0.4960611	0.7107506	0.9059889	0.0032750	0.6099853	0.5393386	0.7107506	1.0208006
0.2686016	0.0035609	0.4256632	0.7004238	0.0737906	0.4384011	1.0479687	0.5375115	0.7657193	1.0245611	0.9088245	0.8217292	0.4063005	0.2345825	0.1366417	0.2090732	0.3985602	0.3268665	0.9521675	0.7462953	0.7962005	1.0701453	0.3386679	0.9373741	1.0093295	1.0569419	0.7928260	0.2160692	0.5950544	0.3815179	0.7148123	0.8217292	0.0043926	0.4570894	0.7362134	0.7148123	0.8519001
0.2057283	0.0000622	0.4511619	0.8392460	0.0546774	0.5079043	0.9772325	0.6247807	1.0068249	0.9515197	0.6824065	0.8225541	0.5209107	0.1938570	0.2651179	0.1637964	0.4485432	0.2227668	0.8563929	0.8713505	0.6951126	1.0247219	0.2428256	1.0704165	1.0880939	1.0946353	0.8963736	0.1976929	0.4814184	0.4839985	0.6568930	0.8225541	0.0044884	0.6436755	0.5774510	0.6568930	0.9250706
0.1137937	0.0185660	0.2597783	0.5320574	0.0979247	0.5022420	0.9555923	0.4052063	0.6465257	0.9397680	1.2104373	0.7795793	0.2798605	0.2966720	0.1029570	0.2920262	0.1268824	0.5504730	0.8087686	0.9131529	0.4327057	1.0943125	0.1573811	0.9670224	0.5840013	0.9752018	0.6653285	0.4492086	1.0804014	0.3261942	0.3151542	0.7795793	0.3029812	0.8369470	0.7607459	0.3151542	0.9730257
0.0543831	0.0286528	0.2786629	0.5524826	0.1468500	0.4834144	0.9437168	0.5076374	0.7025903	1.0169456	0.8942724	0.6966028	0.2399931	0.2621058	0.1433445	0.1859059	0.1594754	0.4773039	0.7829985	0.9381176	0.4619584	0.9715926	0.0622238	0.9172067	0.9233356	1.0589755	0.7589225	0.3100687	0.8831170	0.2827138	0.3781327	0.6966028	0.2279243	0.7604826	0.5785438	0.3781327	0.8635772
0.1022189	0.0199661	0.3026083	0.6500933	0.1525079	0.4078795	1.0344924	0.4700773	0.6631862	1.1431869	0.9453151	0.6424727	0.2591135	0.2560871	0.1907543	0.2722952	0.1061052	0.7004704	1.1370032	0.7944092	0.5459834	1.0134766	0.1582885	0.9300985	0.8698053	0.9733424	0.7573676	0.4248637	0.8009017	0.3470403	0.3279745	0.6424727	0.2237425	0.9109182	0.8712385	0.3279745	0.6880416
0.2850361	0.0014970	0.7827977	0.2414593	0.1372272	0.1939701	1.0771094	0.5747755	0.7463140	1.0435803	0.8050939	0.9426058	0.2449655	0.3867850	0.3555942	0.2025138	0.0314673	0.2580015	0.9678705	0.7665861	0.8106074	1.0541284	0.0059190	1.0225388	1.0252189	1.0222722	0.8860655	0.5489643	0.5831650	0.3795366	0.0308490	0.9426058	0.0088912	0.5748138	0.6468153	0.0308490	0.9206577
0.2313339	0.0004334	0.8217199	0.2206377	0.0991575	0.2399463	0.8876134	0.6128850	0.8581276	1.2300199	0.9713299	1.1390836	0.2709454	0.4158333	0.3783182	0.1280863	0.0057462	0.2436085	0.9770555	0.8967625	0.8669176	1.1093653	0.0079796	0.9861416	1.3168029	0.7880290	0.8697806	0.4161443	0.4190947	0.3291704	0.0105700	1.1390836	0.0199362	0.6207061	0.6436860	0.0105700	0.7565148
0.2952944	0.0029839	0.7996823	0.2742302	0.1606790	0.2365948	0.9812224	0.4641909	0.8245587	0.9542775	0.7865943	1.0303505	0.2953648	0.4096002	0.3270990	0.1981536	0.0157208	0.2549766	0.9528161	1.0234204	0.6595074	0.9449059	0.0015943	0.9806379	0.9923713	1.0908109	0.7619739	0.4400101	0.4364460	0.3727617	0.0222491	1.0303505	0.0055939	0.4106001	0.7920770	0.0222491	0.7849406
0.0232408	0.0864707	0.3869301	0.6041963	0.1379817	0.5840240	0.8628881	0.5854399	0.6170716	0.8581663	0.9035302	0.3767086	0.2232321	0.2847564	0.0423757	0.3537901	0.1902705	0.4110794	0.7342746	0.6337301	0.0746715	0.8505379	0.1986354	0.7389689	0.5022046	0.9843608	0.7046263	0.4215036	0.9865722	0.0862580	0.5055617	0.3767086	1.0067157	0.8400543	0.9456575	0.5055617	0.4124324
0.0174894	0.3510374	0.3589641	0.5754727	0.0731352	0.3440726	0.9411013	0.5621264	0.7913898	1.0540917	0.8157504	0.6203711	0.1173374	0.3165927	0.1565628	0.3426530	0.1998112	0.4800593	0.9758810	0.5391597	0.4416701	1.0720060	0.1513840	0.7249151	0.7684943	0.8610936	0.8883775	0.5008091	0.9426702	0.1316506	0.6674157	0.6203711	0.8064894	0.8331689	0.9360154	0.6674157	0.6444147
0.0461247	0.3879617	0.2674252	0.8066645	0.0627973	0.3270223	1.0693022	0.7168674	0.6957253	0.9735543	0.8084452	0.5508369	0.0752495	0.2683632	0.1890780	0.4106379	0.1413840	0.7908269	1.0197197	0.4183380	0.5825507	0.9462856	0.2471244	0.7874092	0.7409133	0.9934028	0.9818562	0.4172414	1.0633807	0.0384244	1.0281289	0.5508369	0.6814800	0.8909263	1.1954076	1.0281289	0.8462807
0.0434361	0.5401876	0.2534352	0.6211455	0.0534026	0.4739161	0.9619207	0.8961931	0.7402973	1.1153954	0.7897324	0.4992679	0.1029998	0.1712345	0.2061647	0.5262850	0.2380813	0.8549988	0.8555467	0.4098152	0.6532028	0.8624789	0.2026922	0.7306477	0.7988628	0.8152931	0.7404965	0.5263613	1.2367062	0.0887815	0.7080502	0.4992679	0.7941657	0.7691391	1.0363885	0.7080502	0.9106323
0.0066798	0.2664653	0.3186558	0.7811508	0.0628468	0.3600637	0.9099802	0.5629881	0.7224138	0.8404263	0.6782276	0.6202392	0.2035103	0.2113444	0.2446861	0.2960712	0.1932075	0.8187252	0.8189965	0.4846260	0.4522515	1.0452644	0.1681353	0.8051284	0.6331068	0.7039935	0.7612420	0.4732363	0.8606400	0.0782804	0.6540956	0.6202392	0.8070649	0.9383311	1.1326612	0.6540956	0.6299902
0.0039118	0.3200774	0.3158606	0.9402649	0.0592137	0.4090286	0.8298512	0.7645955	0.6766235	1.0761321	0.8681996	0.6991166	0.0745313	0.1601907	0.2336614	0.3528149	0.2816471	0.6423080	1.0844777	0.4732952	0.4618074	0.9105786	0.2370321	0.7247935	0.7105347	0.7822315	0.7696979	0.5816688	1.0758713	0.0638025	0.7169354	0.6991166	0.9080634	1.0038720	1.0210076	0.7169354	0.8994184
0.0003590	0.4092407	0.3844397	0.8349473	0.0905308	0.3163999	1.0509908	0.9140401	0.5793383	0.8392252	1.0151834	0.7997102	0.1739851	0.1372449	0.3554259	0.3736909	0.2635685	0.9347623	0.9748332	0.4139872	0.5466724	0.9006458	0.3433823	0.7220701	0.7657081	0.9383361	0.9130674	0.4622452	1.1470249	0.1099251	0.6930517	0.7997102	1.0413773	0.8138132	1.1593092	0.6930517	0.9135110
0.0000017	0.4678887	0.0258936	0.6851236	0.3542342	0.7524103	0.6779334	0.8779933	0.5422137	0.8431166	1.1267880	0.0715536	0.2104539	0.7181923	0.4769625	0.0501409	0.1055429	0.0916602	0.4830277	0.3758835	0.0833264	1.0449955	0.0003728	0.6938255	0.2438905	0.7250749	0.0040772	0.0589114	0.8957136	0.3189771	0.1466092	0.0715536	0.6445123	0.9600448	1.0782057	0.1466092	0.0521626
0.0001366	0.5128520	0.0352665	0.4563760	0.2195726	0.7467026	0.5872145	0.8461373	0.6699778	0.9327589	0.8609967	0.1386562	0.3393598	0.8055498	0.3991696	0.0982168	0.1220251	0.0997439	0.4612015	0.4752109	0.0770612	0.9795031	0.0015436	0.7841808	0.2360731	0.6440412	0.0125372	0.0566718	1.0383602	0.3387580	0.2122330	0.1386562	0.5022589	0.9860697	0.9156425	0.2122330	0.0908771
0.2265797	0.1013447	0.0485423	0.3975914	0.1280565	0.3054014	0.5951131	0.6527107	0.2131648	0.9007855	0.6089051	0.5044170	0.1811373	0.1393008	0.0710898	0.2703399	0.4630059	0.6460697	0.5183879	0.7025836	0.4486418	0.7718194	0.0833474	0.9699972	0.3473156	0.8154588	0.8922323	0.7218860	0.9571427	0.3782917	0.3328807	0.5044170	0.4976074	0.7131487	0.9896780	0.3328807	0.6890019
0.2157762	0.1906069	0.0719879	0.4566990	0.1634975	0.3250567	0.4707676	0.6846256	0.2748229	0.8724395	0.5683170	0.5748493	0.2830943	0.1945472	0.1112166	0.2978110	0.4037829	0.7639545	0.5676047	0.6376363	0.5380711	0.5793205	0.1343059	0.9104508	0.3974210	0.8602683	0.8218550	0.7676490	1.0021427	0.3348447	0.3995281	0.5748493	0.6856603	0.7820481	0.8083007	0.3995281	0.6486495
0.1893388	0.4713934	0.0073456	0.5700173	0.1221883	0.4410496	0.7066664	0.6170497	0.7646130	0.9023557	1.0001434	0.8142822	0.5182919	0.0202972	0.0554132	0.0017997	0.1468982	0.9038124	0.7681289	0.7797966	0.5781797	0.7719220	0.2495968	0.7207069	0.8764291	1.0318501	1.0341218	0.6986902	0.8831332	0.0967757	0.8333387	0.8142822	0.3471950	0.6931108	0.8021190	0.8333387	0.9114455
0.2466444	0.3732326	0.0049548	0.8026673	0.1085271	0.4534578	0.5916380	0.6852230	0.9431575	0.8399849	0.8750906	0.8012506	0.6829674	0.0324956	0.1275266	0.0029226	0.1560357	0.8469371	0.7941392	0.7504513	0.5800846	0.8106270	0.2346989	0.7783992	0.7408725	1.2206011	0.8764674	0.5758401	0.8830257	0.1160062	0.7724756	0.8012506	0.3555282	0.7846468	0.6742625	0.7724756	0.8819868
0.2182748	0.5771408	0.0071898	0.9224124	0.1356357	0.5127139	0.6455022	0.8466014	0.8863140	0.8238233	0.9990452	0.7870330	0.4291035	0.0268191	0.0886349	0.0026587	0.1659745	1.1032483	0.9062116	1.0249421	0.4931062	0.8436975	0.3202389	0.6876927	0.9546829	0.9921037	0.7981612	0.6132972	0.8960967	0.1176002	0.8078422	0.7870330	0.3482870	0.7168390	0.6787793	0.8078422	0.9077376
0.4390151	0.1234724	0.2377647	0.5539119	0.1022081	0.5374817	1.0169641	0.9769181	0.9491775	1.2427064	0.9945693	0.6535212	0.2026386	0.3148579	0.1667674	0.3514477	0.4419505	0.8580828	0.9937511	0.3188960	0.1190575	0.9755052	0.1758272	0.9262565	0.7244591	0.9630618	0.9195250	0.4465193	0.8840484	0.1094255	0.4490892	0.6535212	0.5305957	0.5258180	0.6332053	0.4490892	1.0857844
0.5225204	0.1304354	0.4084631	0.5586330	0.0842219	0.5068313	1.1522643	0.8319917	0.8679910	1.1057802	0.8395688	0.6820832	0.2888543	0.3954479	0.1121105	0.2954403	0.5688725	0.9061202	0.8008902	0.3188237	0.2329462	1.0055381	0.1429409	0.8119514	0.7663708	0.9629505	1.0404746	0.6568560	0.8346840	0.0725890	0.3962299	0.6820832	0.5869702	0.4297325	0.7126829	0.3962299	0.7743566
0.0011625	0.4832651	0.9052863	0.2246312	0.0559525	0.2151724	0.7280095	0.0415164	0.2728483	0.8513332	0.8959814	0.3303201	0.4132472	0.5460406	0.2900719	0.0026552	0.7576965	0.2345385	0.5777165	0.9250067	0.1056695	0.5095302	0.0000584	0.9117170	0.5033464	0.7969994	0.1184031	0.2108907	0.0051195	0.4105886	0.4497247	0.3303201	0.8008118	0.8049908	1.0814169	0.4497247	0.0258806
0.0000681	0.4218123	0.7178279	0.3189820	0.0602822	0.3174965	0.7454773	0.0449360	0.2898395	0.9381121	1.0683595	0.3091678	0.6270539	0.6681260	0.3022416	0.0150531	0.8294688	0.4063225	0.5907997	0.8521285	0.1434788	0.5988963	0.0000108	0.7464267	0.3834200	0.8922802	0.1777133	0.2282612	0.0058426	0.4601687	0.5238144	0.3091678	0.8672586	0.9547652	0.9292849	0.5238144	0.0111268
0.0020790	0.4456454	0.9173520	0.3623294	0.1059511	0.2903288	0.6681544	0.0499045	0.2403250	1.0454482	0.7792972	0.2587109	0.4132150	0.5774329	0.3376303	0.0115922	0.8006584	0.3190581	0.5599533	0.8399340	0.2105372	0.5450763	0.0029464	0.7933605	0.2547731	1.1562101	0.2329208	0.3179091	0.0341251	0.4310461	0.5369363	0.2587109	0.8046782	0.8850586	1.0459350	0.5369363	0.0124535
0.0008379	0.5324425	0.8362025	0.2909437	0.0765411	0.2873174	0.6714867	0.0388659	0.3201065	1.0000944	0.7925119	0.3243219	0.4504844	0.6184535	0.2927204	0.0033108	0.7853175	0.2585439	0.6913100	0.6465050	0.1703478	0.6194376	0.0020401	0.8678431	0.3916475	1.0739869	0.1496336	0.3566401	0.0583769	0.5747942	0.4785608	0.3243219	0.8159914	0.7802384	1.0070047	0.4785608	0.0040368
0.0005728	0.5641316	0.9731442	0.2763930	0.0708535	0.3116788	0.7571157	0.0196677	0.2862565	0.9198799	0.9043370	0.2255904	0.4311147	0.6460443	0.3452495	0.0057003	0.8345945	0.3444975	0.5745380	0.7160881	0.1824425	0.5503278	0.0003209	0.8295077	0.5265899	0.9898274	0.2689365	0.3325928	0.0231865	0.6104710	0.4160788	0.2255904	0.8161275	0.8902837	0.9507523	0.4160788	0.0048428
0.0000090	0.4041031	0.8218731	0.4220661	0.0551918	0.2162139	0.6675782	0.0678452	0.2106154	0.9838547	0.8462121	0.1916905	0.4584009	0.5052337	0.3673694	0.0027590	0.7915085	0.2853796	0.5908758	0.7414431	0.1780929	0.5646618	0.0004925	0.8629199	0.3357027	1.1638220	0.1231197	0.4658310	0.0273520	0.4434911	0.5594704	0.1916905	0.8436350	1.0091127	0.9030716	0.5594704	0.0123455
0.0000041	0.2931633	0.8786189	0.3631630	0.0585564	0.2612809	0.6888018	0.0747419	0.2548972	0.9261709	0.8944984	0.2455921	0.4507481	0.5210732	0.3392722	0.0015708	0.9315172	0.4179060	0.6690172	0.8972220	0.2477287	0.6540906	0.0029752	0.6574085	0.2675724	1.0324232	0.1912242	0.2271147	0.0700604	0.4909070	0.5700965	0.2455921	0.8195102	0.8842438	1.0154598	0.5700965	0.0344361
0.5007512	0.4620950	0.1251037	0.4421683	0.2231472	0.4844132	1.0482208	0.6038257	0.6208862	0.9758923	0.7112694	0.9886001	0.7255286	0.4826528	0.1136427	0.4003803	0.6852760	0.9264163	0.3191759	0.8225151	0.4453020	1.0787996	0.4234877	0.7075879	0.7342534	0.9285880	1.0917539	0.0239926	0.8706337	0.0371128	0.4663643	0.9886001	0.4438408	0.7980143	0.8499608	0.4663643	0.7605239
0.3760479	0.6051441	0.1457823	0.4408098	0.3551845	0.5017830	0.9647716	0.6118988	0.5336857	0.8680960	0.7436287	0.8996628	0.6049844	0.3903636	0.0576261	0.3722377	0.5393294	0.9062384	0.2056149	0.7945426	0.3154272	1.0350555	0.3205467	0.6916139	0.8655236	0.9204928	0.9685706	0.0788104	1.0264176	0.0407314	0.3946494	0.8996628	0.5431543	0.8624993	0.7776251	0.3946494	0.5679768
0.4938263	0.4865725	0.2499082	0.3883088	0.3523050	0.6356104	1.0432714	0.7043925	0.3810219	1.0013408	0.7898134	1.1281262	0.6244322	0.4485127	0.0836354	0.4874308	0.6537765	1.0804056	0.2249143	0.7194935	0.5675189	1.0138824	0.3645635	0.7796538	0.7531607	0.9247768	1.0811273	0.0307859	1.1993433	0.0097630	0.4395307	1.1281262	0.6269526	0.9617531	0.9151245	0.4395307	0.8875033
0.4717722	0.5886191	0.1895080	0.5561037	0.3649987	0.6724839	0.9495515	0.8065131	0.5444789	0.7488421	0.6256489	0.8316079	0.5619555	0.4649409	0.0797941	0.3832962	0.6577272	0.8159639	0.2586262	0.8634867	0.4444853	1.0396070	0.4483040	0.7714368	0.8533199	0.8538971	0.9521014	0.0455502	1.0480815	0.0083727	0.4236099	0.8316079	0.6201927	0.7002127	0.7550851	0.4236099	0.6814583
0.3869618	0.5097853	0.1548578	0.4247040	0.0701376	0.6413388	0.9416924	0.6006410	0.5087040	0.8701856	0.7430103	0.7312031	0.3688244	0.4005422	0.0839970	0.4093617	0.6488188	0.9865539	0.3059311	0.8607387	0.2573321	1.0807945	0.5088998	0.6150493	0.7874461	0.9948830	0.9512817	0.0340910	1.1443779	0.0289485	0.3916233	0.7312031	0.6526597	0.6573779	0.7760780	0.3916233	0.7140289
0.3684687	0.5001323	0.1257564	0.3521551	0.3633252	0.6281800	0.8366765	0.7217635	0.5444962	0.9904344	0.8122418	0.8946857	0.8537150	0.3787214	0.1094602	0.4625898	0.6351440	0.9184150	0.2566281	0.6359518	0.2470241	0.9458104	0.4913531	0.7425873	0.7093230	0.8538510	1.2208519	0.0474422	0.9290298	0.0659014	0.3993762	0.8946857	0.4941874	0.7768699	0.9566060	0.3993762	0.8529569
0.6353033	0.1673101	0.2926555	0.1238183	0.3816321	0.1395060	0.6229479	0.4621023	0.2786272	0.9379840	0.6363518	0.8468167	0.3003748	0.1479584	0.3224172	0.4360803	0.1067756	0.9492421	0.7409331	0.7296178	0.2672043	1.0001204	0.3682213	0.8430473	0.5527515	1.0234197	0.7650972	0.5014279	1.1177105	0.1051767	0.3339616	0.8468167	0.7179362	0.8918774	1.0582045	0.3339616	1.1320336
0.6645988	0.1370847	0.4296327	0.1517478	0.4962590	0.2471699	0.6763955	0.4172246	0.2568495	1.1332051	0.6493296	0.4953768	0.2255155	0.1936366	0.2097063	0.4895097	0.1095596	0.8431086	0.6460665	0.6275116	0.3801328	1.0092908	0.4334166	0.7253206	0.5704022	0.9331985	0.8047897	0.4612739	1.0139350	0.0714381	0.2729368	0.4953768	0.5826374	0.8424692	1.1182573	0.2729368	0.7655567
0.4649030	0.0955137	0.2887727	0.1995972	0.3212389	0.2328161	0.6942403	0.6456842	0.3499753	0.8994302	0.6401034	0.3708627	0.2466240	0.2340541	0.2075207	0.4079647	0.1262714	0.9733054	0.8223835	0.9603588	0.3106010	0.9664028	0.3729922	0.8358603	0.7323798	1.0018644	0.8842275	0.4332654	1.1029179	0.1034793	0.3505467	0.3708627	0.7173847	0.7100124	1.0313656	0.3505467	0.7625129
0.8381378	0.0719150	0.5558614	0.1480514	0.6204749	0.0887281	0.6730308	0.5028648	0.3217112	1.1038244	0.6347039	0.8837081	0.2989073	0.1501599	0.6621919	0.4041978	0.2534456	0.9996465	0.7330339	0.8066080	0.3645270	0.7972131	0.5110362	0.9139023	0.5868368	0.9993692	0.9733056	0.2452351	0.9919035	0.0642122	0.0383993	0.8837081	0.5988741	0.8629451	1.0603644	0.0383993	0.7740226
0.8088031	0.0930500	0.6209876	0.1849487	0.5105276	0.1494604	0.7777348	0.4411008	0.2950498	0.9414666	0.6918149	0.7063969	0.3328614	0.1667977	0.4300712	0.2592845	0.2588589	0.9099126	0.7851814	0.7999218	0.4698985	0.7290067	0.2814887	0.7485499	0.4686106	1.1676053	0.7353098	0.2932530	1.0632107	0.1071487	0.0367494	0.7063969	0.6520359	0.7630694	1.0673807	0.0367494	0.7990618
0.9833289	0.0964677	0.6362389	0.1445347	0.4850095	0.1053036	0.6304313	0.4412302	0.1923808	0.9825677	0.6830208	0.9223961	0.3266214	0.1203507	0.6903077	0.4273351	0.2216994	0.9596892	0.8128538	0.7204376	0.3502136	0.7963645	0.4750645	0.8806667	0.4434538	1.1276953	0.8425600	0.2510422	1.1045157	0.0708032	0.0343229	0.9223961	0.6705355	0.7870397	1.0578703	0.0343229	0.8772165
0.5466877	0.1821116	0.3857940	0.2447323	0.2956537	0.0956448	0.6872941	0.5556310	0.2804130	0.9584046	0.7095346	0.8398647	0.8401436	0.0904530	0.2148623	0.3735770	0.6445191	0.9386012	0.7145949	0.5936143	0.1960783	0.9313499	0.3932866	0.5683459	0.4997271	1.1459268	0.8647848	0.5478704	0.9136342	0.0766092	0.4803166	0.8398647	0.6165884	0.8844168	0.9831254	0.4803166	0.9351863
0.6756071	0.2396231	0.2539215	0.3954459	0.3564512	0.1782094	0.5946558	0.5609869	0.2178146	0.7349453	0.7083241	0.8367505	0.7307419	0.1170114	0.2460616	0.4398303	0.6007168	1.0010869	0.8420204	0.7782522	0.1771019	1.0034010	0.4844204	0.6633920	0.5827548	0.9050169	0.8798241	0.5771511	1.0212007	0.0786795	0.3826158	0.8367505	0.6846187	0.9031826	0.9339179	0.3826158	1.0753573
0.6960802	0.1413095	0.3470308	0.2446410	0.3266700	0.1725504	0.6788615	0.5145824	0.4106164	0.9832646	0.7442255	0.7452009	1.0308600	0.0976391	0.2464740	0.5341843	0.7063603	1.0153327	0.8564357	0.5612465	0.2043865	0.9130813	0.3758904	0.7060783	0.5108375	1.0653098	0.9373577	0.4832638	1.1300322	0.1256070	0.5185196	0.7452009	0.8161561	0.8800345	1.0255025	0.5185196	0.9574565
0.8178209	0.1726901	0.9509745	0.1159081	0.5975495	0.1173704	0.7467725	0.4362406	0.3506266	1.1059122	0.7483028	0.8583611	1.1063188	0.1632589	0.6575490	0.4241739	0.2494057	0.8625910	0.8026376	0.7776239	0.4120578	0.8084945	0.4626123	0.6996320	0.4900030	1.0165988	0.9330939	0.6124143	1.0863158	0.0905322	0.0479050	0.8583611	0.7487899	0.7573983	1.2548729	0.0479050	0.8008052
0.8419239	0.1428646	0.9066477	0.1290096	0.5854161	0.1365025	0.6660031	0.5040278	0.3006996	0.9810155	0.5891619	0.8621795	0.9388355	0.1967251	0.5318348	0.4321236	0.1995499	0.8564341	0.8533102	0.6127589	0.3780329	0.9596371	0.4643597	0.7646111	0.4162113	1.1006140	0.7666686	0.6096376	1.0229322	0.1389806	0.0320793	0.8621795	0.8945002	0.9614008	1.0309690	0.0320793	0.6572222
